std,minfun,meanfun,skew,maxfreq,iq1,iq3,label,median,centroid,minfreq,meanfreq,peak,kurtosis,maxfun
0.10800631409762183,0.765899658203125,0.7000047654761989,0.7110630378426859,0.35148167363505967,0.8806962025316456,0.06833150384193194,1.0,0.745945945945946,0.660021955244701,0.765899658203125,0.7000047654761989,0.24512479706362694,0.4347607760994132,0.35148167363505967
0.27406337263247366,0.45654296875,0.6698436849062014,0.6346671162078031,0.706717123935667,0.7218354430379746,0.1531284302963776,1.0,0.745945945945946,0.8735911831378746,0.45654296875,0.6698436849062014,0.4963040990000285,0.3503350995513217,0.706717123935667
0.11076351926938821,0.70574951171875,0.49159331786345317,0.6144592032426711,0.16821802423169652,0.9341772151898734,0.08754116355653128,1.0,0.8378378378378378,0.707038796262813,0.70574951171875,0.4915933178634532,0.20963008548250725,0.32000048454793917,0.16821802423169652
0.2592300482193099,0.40838623046875,0.5204447215941034,0.8949218076062888,0.6752525406659139,0.7667721518987342,0.20773874862788144,1.0,0.8540540540540541,0.7869957428350908,0.40838623046875,0.5204447215941034,0.62346634912458,0.6226764641434254,0.6752525406659139
0.1401544887754897,0.645111083984375,0.6299901910053655,0.7695379922828398,0.4037293618579669,0.9104430379746835,0.0982436882546652,1.0,0.8756756756756757,0.7087370308734521,0.645111083984375,0.6299901910053655,0.6602333822757713,0.502722107940044,0.4037293618579669
0.47642832526665985,0.376251220703125,0.8073543686110862,0.4169222494873006,0.6450392162846766,0.48132911392405064,0.43468715697036225,1.0,0.8108108108108109,0.6520447782445078,0.376251220703125,0.8073543686110862,0.9146347492485367,0.12460721475597158,0.6450392162846766
0.06376149643110904,0.830902099609375,0.5487328598034468,0.5207626299467718,0.163090914639729,0.8949367088607595,0.09055982436882547,1.0,0.8162162162162162,0.7244108125167306,0.830902099609375,0.5487328598034468,0.10804827292342242,0.14518615217629502,0.163090914639729
0.17586259731274942,0.272979736328125,0.6451009430003878,0.8304803837586199,0.5724356822412794,0.8810126582278481,0.09961580680570802,1.0,0.8054054054054054,0.6734743991084854,0.272979736328125,0.6451009430003878,0.913025451208115,0.6392026843304401,0.5724356822412794
0.07444641711619138,0.733978271484375,0.6401536575884322,0.8137341227749431,0.26990569780571916,0.944620253164557,0.03951701427003293,1.0,0.7783783783783784,0.7515679162449815,0.733978271484375,0.6401536575884322,0.8078725472110594,0.5958092100149575,0.26990569780571916
0.29019537746340657,0.42864990234375,1.0,0.8006991462604358,0.7231360820337535,0.6120253164556962,0.14846322722283206,1.0,0.0,0.8310667844794053,0.42864990234375,1.0,0.22494401428561592,0.501345551414819,0.7231360820337535
0.20840708169550506,0.531524658203125,0.7355786540257827,0.9105083578266643,0.6750389110995819,0.8588607594936709,0.09495060373216246,1.0,0.7945945945945946,0.78499635364446,0.531524658203125,0.7355786540257827,0.2084654122526038,0.7716183593524,0.6750389110995819
0.14821875107489213,0.297760009765625,0.5558407856173535,0.9818157068109159,0.7132175664540544,0.8294303797468354,0.11663007683863885,1.0,0.6,0.7182443799589606,0.297760009765625,0.5558407856173535,0.8955553776194147,0.8920273129153672,0.7132175664540544
0.1926585236175083,0.312652587890625,0.6345307163118308,1.0,0.695577867976928,0.9110759493670886,0.08507135016465422,1.0,0.8162162162162162,0.716412165779289,0.312652587890625,0.6345307163118308,0.6021638676164199,0.9789467906081755,0.695577867976928
0.2845547230102069,0.506927490234375,0.7422605466492608,0.5869653398297332,0.7196874904629658,0.7873417721518987,0.17480790340285401,1.0,0.8108108108108109,0.8059301341562791,0.506927490234375,0.7422605466492608,0.22390706398134821,0.30266326902710866,0.7196874904629658
1.0,0.0,0.1847605728663256,0.37143634209502463,1.0,0.0,1.0,1.0,0.8108108108108109,0.0,0.0,0.18488205879304057,0.20421960105920717,0.10092188162750632,1.0
0.25857778115097974,0.29290771484375,0.5051582953551851,0.793797115353254,0.6695760979033784,0.8613924050632912,0.23380900109769484,0.0,1.0,0.705828523032392,0.29290771484375,0.5051582953551851,0.4366300753538912,0.5540721793762011,0.6695760979033784
0.18012603608512576,0.4566650390625,0.46818164625643804,0.6047052933679372,0.6137882625812555,0.8572784810126582,0.07601536772777168,0.0,0.7891891891891892,0.7779210866207196,0.4566650390625,0.46818164625643804,0.4298276828059873,0.3274402434393684,0.6137882625812555
0.20249174616125037,0.47857666015625,0.5797199413932245,0.6145765379721991,0.304422132023072,0.9234177215189874,0.1877058177826564,0.0,0.9351351351351351,0.6704687901449936,0.47857666015625,0.5797199413932245,0.3590765115521305,0.34083800268429876,0.304422132023072
0.28183101714986214,0.43231201171875,0.4652537133972682,0.587815445473981,0.3784295175023652,0.8965189873417722,0.2670142700329308,0.0,0.8972972972972973,0.6701305625676756,0.43231201171875,0.4652537133972682,0.3632047760569186,0.30428329842299934,0.3784295175023652
